Average Travel Time
53.786415100097656
63.21431350708008
81.39940643310547
60.77669906616211
136.42955017089844
70.0820083618164
126.64912414550781
75.35404205322266
50.94618225097656
44.95882797241211
53.79930114746094
67.32244110107422
61.20413589477539
59.46255111694336
57.151710510253906
74.42182159423828
112.69145202636719
64.06773376464844
63.84233856201172
63.10313034057617
42.83845138549805
50.69331741333008
53.78679656982422
65.84107208251953
62.22779083251953
62.65763854980469
82.22513580322266
54.268943786621094
57.14226531982422
52.6717529296875
52.46898651123047
59.92284393310547
57.42778396606445
90.10289764404297
84.83646392822266
77.38179016113281
60.82340621948242
52.20963668823242
66.96967315673828
57.1374626159668
63.700721740722656
49.70719528198242
50.39468002319336
51.07306671142578
81.99978637695312
49.393096923828125
61.471275329589844
82.99839782714844
52.01474380493164
54.02062225341797
56.07640838623047
64.54476928710938
62.581417083740234
42.763553619384766
46.67259216308594
85.3600845336914
52.56242752075195
52.126399993896484
103.36141967773438
53.192413330078125
48.87921905517578
95.29438781738281
62.123695373535156
46.549110412597656
41.577842712402344
48.39189910888672
55.81409454345703
56.551292419433594
48.177635192871094
52.40047836303711
44.53874588012695
41.9866943359375
60.064788818359375
55.25642395019531
50.524009704589844
51.61915969848633
54.89210891723633
57.79820251464844
52.042877197265625
57.73457336425781
97.77578735351562
42.67365264892578
111.45808410644531
49.21965789794922
78.05047607421875
64.64669036865234
48.01591873168945
52.83007049560547
93.84703826904297
53.84978485107422
107.53175354003906
69.4134292602539
55.822837829589844
49.98172378540039
46.54717254638672
60.76730728149414
42.12855529785156
49.03377914428711
59.73628234863281
57.84004592895508
50.092830657958984
55.9616584777832
53.250450134277344
48.908287048339844
83.66409301757812
69.43098449707031
76.7863998413086
62.85868835449219
45.545509338378906
53.55302810668945
65.3458023071289
67.2588119506836
43.14303970336914
54.59566116333008
62.49706268310547
51.86643600463867
61.666290283203125
58.749977111816406
111.46648406982422
51.42375564575195
68.39274597167969
56.73664474487305
110.56991577148438
51.01101303100586
50.38299560546875
61.49943923950195
62.907196044921875
75.6889877319336
66.26223754882812
45.29214096069336
69.61620330810547
49.337650299072266
52.931129455566406
40.78629684448242
57.761619567871094
106.43907165527344
55.58424758911133
103.64735412597656
52.94781494140625
69.13225555419922
51.85643005371094
55.72111511230469
53.31548309326172
75.4189682006836
48.78187561035156
52.993896484375
57.109031677246094
72.87010955810547
47.39496612548828
67.50906372070312
41.73976516723633
60.501705169677734
54.267578125
53.742767333984375
66.26978302001953
48.360748291015625
42.50667190551758
33.29628372192383
25.469112396240234
34.88015365600586
54.6236572265625
41.448890686035156
38.78216552734375
28.800708770751953
53.18814468383789
41.996971130371094
48.19236373901367
38.16682434082031
42.631988525390625
33.2183837890625
28.80963134765625
49.80653381347656
40.31052017211914
39.4642448425293
26.39815330505371
39.9778938293457
27.81353759765625
25.994598388671875
33.972286224365234
43.683570861816406
89.19253540039062
35.465579986572266
29.87591552734375
38.28390121459961
50.24117660522461
44.51924514770508
69.02146911621094
31.923240661621094
35.78914260864258
31.77046012878418
50.81333541870117
41.469905853271484
42.758758544921875
66.2559814453125
41.478065490722656
49.117149353027344
36.133331298828125
31.858936309814453
66.42935180664062
44.81817626953125
31.462032318115234
34.92490005493164
35.81680679321289
43.717437744140625
32.520530700683594
31.857038497924805
31.91350746154785
32.61347198486328
38.24470138549805
100.42071533203125
42.7376708984375
42.04711151123047
47.62922668457031
128.78956604003906
61.7133903503418
117.43836975097656
43.279563903808594
31.16657257080078
47.49293518066406
49.84148406982422
30.543046951293945
45.00534439086914
46.543548583984375
63.82166290283203
68.56594848632812
44.80046844482422
45.900028228759766
37.50371551513672
60.1713752746582
34.980491638183594
34.1682014465332
35.893985748291016
55.17035675048828
53.394554138183594
48.80327606201172
36.51091003417969
45.62510681152344
21.852523803710938
38.99264144897461
33.72012710571289
67.20481872558594
32.1258544921875
48.75244140625
40.76285934448242
33.81819152832031
33.01432800292969
42.989723205566406
30.90408706665039
39.72500228881836
48.87630844116211
37.39976501464844
33.548622131347656
35.399879455566406
29.885459899902344
36.9870719909668
42.94490432739258
35.331260681152344
54.92311477661133
70.26136779785156
38.56517791748047
49.848838806152344
42.200626373291016
37.177154541015625
31.570337295532227
63.755035400390625
31.751188278198242
29.958526611328125
39.575157165527344
56.81220245361328
58.63226318359375
62.164188385009766
53.7166862487793
33.0316047668457
72.38892364501953
29.911392211914062
35.8126220703125
56.18028259277344
83.68827056884766
37.6884651184082
53.301937103271484
58.872108459472656
38.11669158935547
36.6687126159668
42.65343475341797
52.05902099609375
79.33586883544922
28.162353515625
29.8587646484375
50.37560272216797
54.4942741394043
40.01540756225586
34.10209274291992
45.5197868347168
43.38829040527344
47.429317474365234
31.049335479736328
31.302021026611328
61.322513580322266
42.844886779785156
56.367916107177734
28.33867835998535
34.15162658691406
61.4303092956543
75.81900787353516
37.39090347290039
26.494754791259766
40.25585174560547
28.602962493896484
27.959651947021484
31.844575881958008
28.2699031829834
41.837127685546875
51.748348236083984
33.79880905151367
32.658790588378906
32.393802642822266
29.02481460571289
45.84637451171875
29.289743423461914
