,0
0,588.0096670247046
1,587.8092691622103
2,582.5571327182399
3,573.6721723518851
4,577.0353765323993
5,581.2521952932912
6,583.0711252653928
7,589.5815780078543
8,585.8930500540151
9,580.4121451670859
10,569.631541218638
11,588.0021621621621
12,582.6485023457236
13,581.0245576020224
14,579.2299139167862
15,579.0306195965418
16,573.7990786676116
17,577.7806797853309
18,577.2250530785562
19,579.7659956865564
20,576.8374277456647
21,589.6121124729632
22,580.8904643743354
23,576.3669923995657
24,569.6945636623748
25,575.3099749731856
26,579.7266498377209
27,580.4673132183908
28,579.798066595059
29,583.4525862068965
30,582.2732454577841
31,575.5245607744712
32,578.584466714388
33,576.2335350658598
34,585.0898353614889
35,575.7421203438396
36,586.3993506493506
37,586.2126745435016
38,582.6858769121309
39,573.6482284887925
40,579.2847896440129
41,577.3672154617036
42,582.1676884240894
43,584.5824334053276
44,580.6042263610315
45,577.6525787965616
46,579.8732091690545
47,575.5178004934791
48,585.8973262032085
49,580.3726194753863
50,578.1254901960784
51,578.8905579399142
52,586.571997105644
53,578.4347060894052
54,576.1953857245854
55,580.2238538681949
56,577.7743330930065
57,575.9077912794853
58,581.8807733619764
59,581.4472635012686
60,575.5507142857143
61,585.0976045763318
62,578.4418018018018
63,589.7728717767574
64,579.7960644007155
65,577.1784682080925
66,585.3234011627907
67,578.3679856115108
68,578.693104680243
69,575.1418942887549
