,0
708,100.0
709,-157.33333333333334
710,17.5
711,-156.33333333333334
712,100.0
713,-87.94567548248749
714,100.0
715,-72.42645786468246
716,-144.190551477508
717,-47.95055059214627
718,-69.23556475730389
719,-51.83183883073277
720,-96.39306727542022
721,-102.0
722,100.0
723,-66.78015461188183
724,-106.02604263589934
725,-77.82825680448784
726,100.0
727,100.0
728,-71.19055147750801
729,-72.03183883073277
730,-104.790551477508
731,-40.118111012520956
732,100.0
733,-30.23556475730389
734,-52.333333333333336
735,-134.590551477508
736,-72.84085254602753
737,-50.45144434585429
738,100.0
739,-38.78477767918762
740,100.0
741,-92.62531099684857
742,-58.428256804487845
743,-6.333333333333343
744,100.0
745,-82.60076979109525
746,-52.0
747,-39.390551477508
748,-57.7891139858433
749,100.0
750,-88.39055147750801
751,-96.34085254602753
752,-65.83333333333333
753,-46.00000000000001
754,-67.03183883073277
755,-83.83183883073278
756,14.0
757,-39.62825680448785
758,-102.83183883073278
759,-35.912062173959335
760,-50.98556475730389
761,23.5
762,-99.790551477508
763,-47.78477767918762
764,-102.35158318331038
765,-59.19055147750801
766,-74.11111111111111
767,-58.118111012520956
768,-46.611111111111114
769,-130.67418587936086
770,-72.45144434585428
771,100.0
772,100.0
773,-28.118111012520956
774,-92.43183883073277
775,-66.3515831833104
776,-91.0597339420869
777,-52.33333333333334
778,-8.5
779,-107.79197766351524
780,100.0
781,-118.03183883073277
782,-38.0
783,100.0
784,100.0
785,-48.73556475730389
786,-33.23556475730389
787,-87.790551477508
788,-74.9586443301819
789,-143.190551477508
790,-76.33333333333333
791,-66.54828441227717
792,-154.66666666666666
793,100.0
794,-70.72640060875355
795,100.0
796,-59.0
797,100.0
798,-70.86111111111111
799,100.0
800,100.0
801,-105.03125
802,-69.58974358974359
803,-125.11111111111111
804,-620.0
805,-454.0
806,-127.0
807,-117.66666666666667
808,-96.42857142857143
809,-182.33333333333334
810,-198.33333333333334
811,-120.0
812,-168.75
813,-287.5
814,-288.0
815,-278.5
816,-222.5
817,-216.0
818,-107.0
819,-123.4
820,-312.0
821,-307.0
822,-138.0
823,-105.75
824,-75.66666666666667
825,-195.0
826,-55.0
827,-88.16666666666667
828,-154.0
829,-151.0
830,-119.5
831,-107.0
832,-67.0
833,-61.0
834,-136.66666666666666
835,-106.0
836,-96.0
837,-100.75
838,-61.0
839,-129.0
840,-100.0
841,-99.33333333333333
842,-86.66666666666667
843,-92.0
844,-111.0
845,-78.0
846,-119.0
847,-74.5
848,-67.0
849,-158.0
850,-65.0
851,-66.5
852,-91.0
853,-96.0
854,-87.0
855,-85.0
856,-52.0
