,0
0,471.7546628407461
1,481.2291066282421
2,470.3937592867756
3,465.3843888070692
4,481.8569424964937
5,484.5680819912153
6,477.24817518248176
7,482.47169811320754
8,483.2040816326531
9,486.3183791606368
10,481.1203007518797
11,484.8358208955224
12,477.6546003016591
13,474.1633802816901
14,488.8407738095238
15,477.45
16,473.04651162790697
17,466.1946902654867
18,478.2474526928675
19,470.5028735632184
20,478.316251830161
21,460.57985611510793
22,473.7845934379458
23,487.3635014836795
24,483.002824858757
25,460.2206506364922
26,471.1411935953421
27,469.9057142857143
28,469.7287878787879
29,471.5965417867435
30,469.03660322108345
31,457.7463556851312
32,464.9064748201439
33,453.2109038737446
34,453.9
35,467.568281938326
36,464.9942611190818
37,467.0420168067227
38,466.988603988604
39,450.7185714285714
40,455.0609929078014
41,458.4887323943662
42,451.0790960451977
43,470.8768115942029
44,476.88293370945
45,462.64830508474574
46,478.54398826979474
47,473.46483180428135
48,476.01908957415566
49,462.19683908045977
50,462.7836676217765
51,468.6766809728183
52,461.6609195402299
53,462.6489208633093
54,475.1029411764706
55,453.59312320916905
56,463.1936416184971
57,466.13610315186247
58,464.3057971014493
59,469.3328509406657
60,468.3753541076487
61,472.9814285714286
62,457.087323943662
63,461.649855907781
64,459.6168741355463
65,459.40858725761774
66,458.2388489208633
67,457.0126939351199
68,466.454802259887
69,446.0718309859155
70,456.7704011065007
71,451.89211618257264
72,451.35890410958905
73,458.6765536723164
74,458.74964838255977
75,450.3524590163934
76,457.32271468144046
77,450.2415730337079
78,455.9034965034965
79,453.0663900414938
80,452.9316939890711
81,455.5883171070932
82,450.8388888888889
83,450.9113924050633
84,447.9877049180328
85,450.7212205270458
86,447.6756373937677
87,447.57916666666665
88,461.0895316804408
89,448.8342776203966
90,449.3884297520661
91,450.957182320442
92,450.6282578875171
93,449.9105914718019
94,447.3333333333333
95,446.6127717391304
96,458.3131034482759
97,452.2439024390244
98,463.1012311901505
99,466.03636363636366
