Average Travel Time
11.01
10.12
10.11
30.95
10.24
14.88
10.20
11.09
12.07
13.01
35.52
9.91
79.68
10.23
83.14
85.88
11.45
48.97
17.05
61.25
16.53
10.43
10.00
12.15
126.37
11.67
15.34
19.53
65.18
41.81
15.10
93.21
104.26
31.13
15.75
74.49
107.63
12.49
149.96
129.48
104.68
30.18
11.75
11.63
11.07
87.07
18.38
12.27
9.24
11.35
96.54
44.14
171.58
10.14
160.06
65.67
13.81
11.50
11.97
80.90
90.68
20.04
101.29
140.97
15.25
106.49
106.38
10.83
57.95
128.78
109.68
83.35
11.46
94.01
12.36
12.93
10.37
10.35
10.46
41.62
101.21
9.62
44.65
10.28
9.30
192.97
15.78
169.89
12.79
13.31
162.60
106.20
49.78
11.23
62.15
11.38
45.92
119.31
44.47
167.47
75.96
52.04
15.58
138.56
22.40
12.18
15.07
57.57
83.03
203.68
195.78
24.29
214.36
97.34
147.53
14.04
268.67
153.79
171.90
144.25
60.52
110.30
94.14
12.18
49.82
184.64
87.48
145.02
112.80
68.73
170.69
16.73
112.74
196.82
21.88
9.36
15.51
34.28
60.79
145.21
18.21
11.02
11.38
77.90
21.32
10.06
90.05
12.01
17.37
17.39
16.87
213.04
23.79
10.94
82.04
90.57
114.91
19.19
39.93
258.01
214.62
279.60
237.44
103.53
247.58
97.09
28.34
262.39
109.88
141.53
10.01
106.18
258.60
96.74
69.11
148.57
17.67
325.91
36.35
31.67
10.05
10.52
177.00
13.25
12.69
68.23
99.43
14.37
9.82
150.62
161.19
144.52
256.88
216.38
198.26
11.27
40.61
297.30
226.40
150.20
131.98
222.71
242.90
241.86
59.54
64.60
237.38
83.91
172.67
96.70
63.63
44.93
118.47
189.91
220.41
133.42
91.30
131.73
220.36
62.14
137.78
23.97
17.16
205.92
54.37
162.71
135.96
154.65
11.96
226.29
106.11
297.10
95.41
13.83
15.07
85.72
15.26
17.46
11.66
10.59
18.68
11.87
180.24
108.01
181.77
44.08
127.61
94.18
12.49
171.64
21.87
333.06
127.13
75.05
45.11
12.31
16.99
325.05
226.65
261.21
10.77
345.19
186.20
13.81
198.45
135.50
117.05
15.83
381.38
269.23
14.28
10.57
301.53
80.11
318.10
278.99
65.68
257.17
10.65
10.33
18.78
78.36
45.59
342.55
143.39
35.47
60.42
259.43
19.78
52.21
142.29
11.08
244.22
75.08
13.13
11.16
197.39
29.93
63.94
108.64
19.93
307.98
29.56
351.41
226.20
160.50
116.35
396.35
331.67
300.12
194.13
175.34
166.57
247.58
182.55
218.76
174.45
318.79
10.45
122.28
94.15
111.72
81.80
167.24
196.07
43.95
281.81
282.15
15.75
221.30
71.67
51.90
63.80
26.43
120.23
17.91
198.36
159.14
16.09
209.66
69.32
17.70
9.67
57.17
55.68
133.65
312.47
214.35
101.01
18.40
136.90
187.32
225.99
18.29
10.31
221.77
207.12
83.53
155.77
10.81
150.98
13.07
95.20
13.41
193.28
10.90
204.21
365.39
20.14
326.28
204.42
17.62
168.21
255.74
275.54
354.94
191.56
357.07
18.22
245.94
324.94
197.62
256.74
18.33
338.10
331.07
78.20
180.88
10.77
192.75
11.78
400.25
169.62
26.53
14.87
188.40
12.41
17.59
9.42
251.47
10.87
8.85
74.34
346.12
202.39
137.93
213.62
13.50
315.57
210.68
174.45
14.11
290.20
398.45
192.17
267.93
241.74
151.00
249.62
197.09
234.45
374.43
324.28
297.59
264.87
87.50
332.90
392.46
217.32
318.38
211.85
54.78
267.30
208.74
252.36
211.60
14.17
85.79
101.86
127.99
13.62
14.45
204.93
134.02
13.89
254.97
216.86
163.00
149.62
15.19
15.31
10.95
10.28
105.69
223.40
101.39
280.51
69.68
150.55
420.81
76.55
15.26
12.91
297.73
25.68
107.47
73.34
265.67
92.34
230.96
92.17
10.25
378.25
422.68
87.44
87.59
85.32
10.02
294.23
87.57
83.92
291.59
117.84
64.64
79.92
82.62
235.59
120.70
421.22
49.67
195.92
252.85
77.65
68.64
420.09
90.86
172.09
436.13
214.52
64.64
389.36
236.59
170.49
18.03
10.01
44.38
18.01
13.00
9.72
359.33
105.94
13.76
277.10
390.04
476.99
104.44
10.17
11.19
202.10
65.98
241.27
161.81
326.11
234.81
272.55
232.14
233.37
151.47
193.57
11.22
282.09
238.30
9.64
238.61
301.40
124.07
400.37
222.27
131.90
16.64
185.68
226.03
108.11
21.99
9.30
466.63
146.06
23.22
79.57
134.51
28.23
224.18
144.54
116.28
121.29
17.18
144.05
95.34
190.40
249.91
112.38
369.30
18.73
11.09
343.72
202.72
186.40
306.38
116.74
317.51
74.58
10.11
85.21
272.77
10.07
221.00
242.41
10.88
323.78
418.04
343.61
279.12
225.68
114.10
498.84
12.52
10.42
328.44
307.02
208.46
11.97
115.86
102.76
54.73
105.97
355.82
357.30
223.28
361.23
490.82
11.34
153.79
151.94
323.01
19.74
179.76
395.44
32.46
46.81
195.77
356.20
122.39
94.30
98.69
95.78
21.48
22.77
408.14
351.29
456.12
242.52
168.41
15.66
423.00
333.39
326.32
144.33
167.67
130.34
231.96
326.44
295.10
11.05
329.03
487.15
13.81
164.74
243.81
12.26
132.95
272.99
129.42
123.08
120.78
420.33
277.17
247.95
213.49
10.36
169.36
188.73
551.08
245.19
111.32
94.08
246.58
365.91
214.38
155.97
260.98
121.34
263.40
275.45
26.05
486.44
310.01
253.67
159.94
420.38
29.04
12.79
16.83
193.70
513.03
249.93
245.08
256.46
288.69
142.71
140.53
353.98
13.62
14.96
277.56
