,0
375,-135.0909090909091
376,-133.25
377,-169.0
378,-58.0
379,-114.20833333333331
380,-105.5
381,-149.5
382,-72.0
383,-100.5
384,-120.2608695652174
385,-163.0
386,-127.66666666666669
387,-135.42857142857142
388,-82.0
389,-144.5
390,-177.0
391,-119.5
392,-142.25
393,-93.5
394,-107.85714285714286
395,-160.85714285714286
396,-128.0
397,-126.85714285714286
398,-143.33333333333334
399,-117.25
400,-91.05555555555556
401,-135.0
402,-166.0
403,-88.5
404,-116.0
405,-131.07692307692307
406,-91.66666666666669
407,-132.7
408,-115.0
409,-122.625
410,-64.0
411,-110.2
412,-202.0
413,-144.73333333333332
414,-129.625
415,-144.0
416,-124.0909090909091
417,-118.93333333333334
418,-120.84615384615384
419,-110.66666666666669
420,-136.6
421,-125.66666666666669
422,-146.5
423,-151.66666666666666
424,-83.0
425,-99.25
426,-147.88888888888889
427,-136.0
428,-103.25
429,-70.0
430,-62.0
431,-135.28571428571428
432,-83.25
433,-123.58823529411764
434,-113.71428571428572
435,-139.64705882352942
436,-110.6
437,-179.83333333333334
438,-136.5
439,-123.0909090909091
440,-107.91666666666669
441,-153.6
442,-152.0
443,-115.0
444,-66.0
445,-127.66666666666669
446,-125.125
447,-118.85714285714286
448,-118.2
449,-145.5
450,-124.78571428571428
451,-114.83333333333331
452,-140.14285714285714
453,-113.88888888888889
454,-130.4
455,-116.58333333333331
456,-118.0
457,-122.4
458,-143.6
459,-106.0
460,-134.0
461,-124.57142857142856
462,-112.11111111111111
463,-119.75
464,-124.7
465,-118.07692307692308
466,-101.0
467,-106.2
468,-140.6875
469,-140.0
470,-121.35714285714286
471,-83.0
472,-144.0
473,-97.2
474,-113.82352941176472
475,-135.07142857142858
476,-63.0
477,-127.6153846153846
478,-142.0
479,-220.0
480,-130.625
481,-111.375
482,-109.85714285714286
483,-147.0
484,-72.0
485,-87.75
486,-148.0
487,-116.30434782608695
488,-135.4
489,-144.2
490,-134.0
491,-146.91666666666666
492,-119.0
493,-161.0
494,-129.3846153846154
495,-110.07142857142856
496,-147.14285714285714
497,-132.8
498,-111.57142857142856
499,-112.0
500,-131.66666666666666
501,-147.25
502,-130.6
503,-157.75
504,-140.69230769230768
505,-127.66666666666669
506,-143.0
507,-121.42857142857144
508,-158.0
509,-122.28571428571428
510,-123.1
511,-166.5
512,-63.0
513,-115.71428571428572
514,-114.0
515,-80.0
516,-119.85714285714286
517,-85.0
518,-146.33333333333334
519,-121.0909090909091
520,-132.28571428571428
521,-246.0
522,-225.0
523,-114.0
524,-121.0
525,-128.46666666666667
526,-163.66666666666666
527,-105.06666666666666
528,-57.0
529,-81.0
530,-101.0
531,-111.8
532,-318.0
533,-129.22222222222223
534,-90.0
535,-248.0
536,-101.15384615384616
537,-166.0
538,-131.33333333333334
539,-185.0
540,-139.14285714285714
541,-113.25
542,-152.25
543,-140.0
544,-187.5
545,-135.0
546,-190.28571428571428
547,-141.0
548,-123.0
549,-133.93333333333334
550,-146.6
551,-137.3846153846154
552,-122.8
553,-119.42857142857144
554,-170.0
555,-80.0
556,-165.0
557,-109.8
558,-114.53846153846152
559,-75.0
560,-136.8421052631579
561,-121.14285714285714
562,-129.83333333333334
563,-122.4
564,-104.0625
565,-135.22727272727272
566,-72.0
567,-107.5625
568,-82.0
569,-142.25
570,-111.25
571,-138.2
572,-105.66666666666669
573,-118.14285714285714
574,-146.53846153846155
575,-177.0
576,-140.57142857142858
577,-124.0
578,-78.0
579,-110.52941176470588
580,-121.0
581,-184.4
582,-168.85714285714286
583,-179.0
584,-145.47058823529412
585,-140.125
586,-144.3
587,-115.75
588,-134.85714285714286
589,-173.16666666666666
590,-121.46428571428572
591,-113.0
592,-148.0
593,-126.8095238095238
594,-107.3157894736842
595,-146.2
596,-137.3846153846154
597,-133.26923076923077
598,-112.83870967741936
599,-122.53571428571428
600,-134.65384615384616
601,-121.07142857142856
602,-118.03448275862068
603,-105.83870967741936
604,-115.96551724137932
605,-110.6774193548387
606,-121.10714285714286
607,-153.04545454545453
608,-116.0
609,-97.5
610,-144.2608695652174
611,-119.92857142857144
