Average Travel Time
1376.73
1376.73
1376.73
1376.73
1976.90
1376.73
1376.73
1376.73
2158.56
1397.55
1397.55
1397.55
1376.73
1979.60
1979.60
1376.73
2176.90
2176.90
2176.90
1979.60
2176.90
1376.73
1376.73
1376.73
2577.07
1376.73
1976.90
1376.73
2158.56
1976.90
1376.73
1976.90
1376.73
2158.56
2761.43
1376.73
1976.90
1397.55
2197.72
1376.73
1376.73
2197.72
1397.55
1994.86
2158.56
1376.73
2197.72
1397.55
2977.07
1397.55
1397.55
1376.73
2977.07
1976.90
1979.60
1376.73
2779.77
1376.73
2158.56
2977.07
2176.90
1376.73
2176.90
1376.73
1376.73
2176.90
2158.56
2158.56
2176.90
2977.07
1958.56
3192.49
1376.73
2176.90
2176.90
3345.06
1376.73
1376.73
1376.73
1376.73
1376.73
2761.43
1376.73
1376.73
1397.55
2577.07
3361.60
1376.73
1376.73
1376.73
3177.24
1376.73
1976.90
3561.38
1976.90
2761.43
1976.90
1397.55
2766.75
1376.73
2176.90
2158.56
2158.56
1397.55
2977.07
4161.55
3179.94
3777.24
2779.77
2977.07
2176.90
4327.13
2995.58
1979.60
2779.77
3168.14
2779.77
1376.73
2176.90
2977.07
2995.58
1376.73
2158.56
1976.90
2176.90
2176.90
1376.73
4605.38
2977.07
1376.73
2176.90
2158.56
1376.73
2158.56
1376.73
3777.24
2158.56
2577.07
1976.90
1376.73
2577.07
2158.56
3995.58
2758.73
1997.72
4582.59
3795.35
3761.60
2158.56
2761.43
4582.59
3995.58
1976.90
3779.94
3361.60
1976.90
1376.73
1976.90
3995.58
1376.73
4343.21
1397.55
1376.73
1397.55
5951.79
3597.83
2197.72
3995.58
2197.72
2197.72
1397.55
1376.73
4327.13
2197.72
4564.20
1376.73
1376.73
3558.90
2995.58
2779.77
4180.11
2158.56
1376.73
1958.56
4577.35
3179.94
3945.91
2597.89
1979.60
3361.60
2995.58
3969.79
4145.23
2176.90
1976.90
1979.60
3561.60
2779.77
1979.60
1995.01
1976.90
2977.07
3526.96
2977.07
2176.90
2176.90
1376.73
2176.90
3777.24
2977.07
4579.89
1376.73
2176.90
2977.07
1376.73
2176.90
2176.90
1397.55
2797.66
2176.90
4959.60
2158.56
6169.04
1997.72
1997.72
1997.72
1958.56
1376.73
4945.40
2577.07
1997.72
1376.73
2577.07
3361.60
4380.11
3177.24
3995.58
5180.05
3995.58
1376.73
2158.56
1376.73
1976.90
4582.72
2158.56
3758.90
2158.56
3761.60
3995.58
3995.58
4582.72
3761.60
1376.73
1376.73
3985.20
2747.61
1397.55
2197.72
2761.43
1397.55
1397.55
1376.73
2158.56
1397.55
1397.55
1376.73
1376.73
2158.56
1397.55
1376.73
1958.56
1397.55
1376.73
4995.69
2995.58
2579.77
4795.69
1979.60
3980.11
1376.73
1979.60
5930.17
3179.94
2158.56
1979.60
1376.73
2995.58
2995.58
2577.07
1979.60
3777.24
5341.07
4326.89
2158.56
2977.07
1376.73
2977.07
2977.07
2176.90
2977.07
2176.90
1376.73
1376.73
2158.56
2176.90
2176.90
2158.56
3777.24
3561.60
4771.18
1376.73
4771.42
1397.55
2158.56
4145.23
2194.86
1376.73
3945.23
2577.07
2158.56
1376.73
1376.73
4945.40
4582.59
6348.68
3761.60
3995.58
3761.60
3384.22
3995.58
4579.89
3995.58
3995.58
4579.89
3995.58
3758.90
4743.60
5964.81
4395.52
3995.58
4364.47
3995.58
3995.58
3526.96
2158.56
4145.23
1976.90
6331.90
3995.58
3345.06
2997.89
1376.73
1397.55
3545.06
2158.56
4945.86
2577.07
1376.73
1397.55
2158.56
4564.20
1376.73
1397.55
2158.56
2158.56
1376.73
2577.07
3995.52
4545.40
2995.58
3969.79
3161.60
4161.55
3195.35
4166.95
1376.73
2977.07
4745.40
4580.05
4380.11
3777.24
5161.88
3361.38
1376.73
2995.58
2995.58
2977.07
3179.94
3777.24
4145.23
4180.11
3777.24
3179.94
3177.24
4563.74
2176.90
2176.90
2176.90
2158.56
4579.89
3345.06
2158.56
1376.73
2176.90
2158.56
2158.56
2176.90
6789.86
2158.56
2158.56
2194.86
2758.73
2577.07
1376.73
4766.22
2577.07
4343.21
2761.43
1376.73
1376.73
4145.23
2761.43
6332.36
3995.58
1376.73
1376.73
3995.58
5205.38
4145.23
2158.56
1376.73
1376.73
1376.73
4395.52
5161.71
3995.58
2158.56
6348.22
5927.23
1958.56
1376.73
3995.58
4582.59
2197.72
1376.73
5163.74
1397.55
1376.73
5570.13
3995.58
1397.55
5180.05
3995.58
1376.73
1397.55
2997.89
3798.06
1376.73
2158.56
4775.05
2197.72
4361.55
7130.51
3982.37
1376.73
1376.73
6330.34
1376.73
2197.72
2977.07
1376.73
5392.17
3361.38
5562.28
3179.94
2779.77
2995.58
3192.49
3379.94
5570.89
1376.73
2977.07
4380.11
2977.07
3179.94
2176.90
3579.94
3168.14
4195.52
2977.07
1976.90
2176.90
5561.88
4779.82
3379.69
4732.70
1376.73
6564.51
1979.60
3777.24
4182.37
4185.20
1376.73
1376.73
4982.66
2158.56
4207.69
1376.73
2176.90
1979.60
1376.73
1376.73
2176.90
5748.51
2176.90
2977.07
2176.90
2977.07
2977.07
2176.90
1976.90
2158.56
2158.56
1376.73
1397.55
2194.86
1976.90
8514.70
7730.39
1376.73
5553.01
6974.17
1376.73
4782.66
1997.72
4745.40
1376.73
4395.52
6389.86
5180.05
3758.90
3177.24
3177.24
3177.24
5595.86
4364.47
3995.58
3995.58
3995.58
3177.24
3995.58
5180.05
4364.47
3995.58
4395.52
3995.58
3779.94
1376.73
2758.73
4968.70
1976.90
1976.90
8751.38
2197.72
2761.43
3995.58
1976.90
3761.60
4945.86
2577.07
1397.55
2997.89
1976.90
1976.90
1376.73
6008.20
5361.94
3995.58
3995.58
2577.07
3995.58
3561.38
1397.55
1376.73
2197.72
3407.52
1376.73
1376.73
3777.24
2779.77
4361.94
3192.49
3195.35
4780.28
3579.94
3177.24
1976.90
2158.56
6746.81
3998.23
2579.77
1376.73
2577.07
3195.35
3161.60
1997.72
3777.24
2597.89
5203.07
7127.74
2158.56
7546.98
5930.17
2995.58
2176.90
3777.24
2977.07
3177.24
2158.56
4380.11
1979.60
1376.73
2577.07
1376.73
3379.69
5566.85
6566.56
4207.69
2176.90
1376.73
5164.20
2176.90
2176.90
2176.90
4579.89
2977.07
1376.73
2176.90
6332.82
1376.73
3345.06
1376.73
1376.73
1397.55
2158.56
2194.86
2194.86
3345.06
1376.73
1376.73
2797.66
2176.90
3177.24
3177.24
2758.73
1976.90
5161.72
4345.91
1976.90
1376.73
1376.73
1376.73
1376.73
3177.24
3758.90
2577.07
5180.05
4189.80
5205.38
3995.58
1376.73
3995.58
1376.73
9157.90
4582.72
1376.73
3995.58
3761.60
6762.03
5164.20
9133.50
6752.89
2577.07
2577.07
1376.73
3948.75
5550.99
1397.55
4367.09
3798.06
3995.58
3785.43
5167.26
2197.72
3929.61
1397.55
6383.02
5164.20
4345.91
1397.55
9740.19
1994.86
1397.55
5754.27
3995.58
1397.55
1376.73
4382.37
4745.86
2176.90
2579.77
4180.11
2158.56
4380.11
2779.77
3782.59
3964.47
4180.11
1376.73
3985.20
4764.41
6131.90
2577.07
4402.90
5177.21
2176.90
2595.18
2176.90
1376.73
3579.94
2579.77
9273.23
7555.54
6577.46
4795.69
3777.24
2995.58
6764.92
3579.94
3777.24
7332.53
1376.73
2761.43
3179.94
3158.90
3177.24
2176.90
2977.07
1376.73
2176.90
2158.56
1976.90
3179.94
1376.73
2795.18
1376.73
8740.02
1376.73
4968.70
5929.88
6332.36
2158.56
1376.73
2176.90
1376.73
2176.90
6789.86
1376.73
1376.73
5552.55
5172.44
4145.23
1976.90
8733.04
3529.44
1376.73
2158.56
1376.73
2158.56
4143.43
1976.90
1976.90
3361.60
2761.43
1976.90
3995.58
1376.73
5205.38
2577.07
1376.73
4380.11
1976.90
1376.73
1376.73
8916.55
4980.28
3995.58
3758.90
3761.60
6332.36
4995.69
6312.00
1376.73
5182.54
1376.73
3995.58
3582.20
4326.89
3761.60
3995.58
4979.90
7532.24
3995.58
2577.07
3777.24
3995.58
5163.74
1958.56
3798.06
6564.98
5180.05
5161.72
2197.72
4582.59
2158.56
1376.73
1376.73
5163.74
7539.63
2197.72
2197.72
1397.55
11031.85
4145.23
3777.24
2158.56
2176.90
6569.04
12117.69
2158.56
4787.04
1376.73
6750.87
3179.94
5580.45
3995.52
3177.24
2579.77
5746.47
3379.94
4795.69
3782.59
3995.52
4563.74
2995.58
2579.77
3777.24
3382.20
4563.74
4380.11
3364.08
3777.24
1376.73
3961.55
3782.59
3395.35
2779.77
3980.11
5145.57
3579.94
2176.90
4945.40
4179.86
2995.58
3364.08
1376.73
2176.90
2777.07
4580.05
1376.73
3526.96
2176.90
