Average Travel Time
1376.73
1376.73
2158.56
1397.55
1397.55
1397.55
2176.90
2176.90
1376.73
1376.73
1976.90
1376.73
1376.73
1976.90
1397.55
1376.73
1376.73
1397.55
2158.56
2197.72
1397.55
1397.55
1976.90
2977.07
2176.90
1376.73
2176.90
2158.56
1376.73
3345.06
1376.73
1376.73
1376.73
1376.73
1397.55
1376.73
3561.38
1397.55
1376.73
2176.90
2158.56
4161.55
2995.58
3168.14
2176.90
1976.90
2176.90
2176.90
1376.73
4605.38
1376.73
2158.56
1976.90
2158.56
2758.73
1976.90
4343.21
1397.55
2197.72
2197.72
2197.72
4327.13
4564.20
1376.73
3558.90
2995.58
2158.56
1376.73
2597.89
4145.23
1976.90
1976.90
3526.96
1376.73
2977.07
4579.89
2176.90
4959.60
2158.56
6169.04
1376.73
4945.40
1997.72
1376.73
1376.73
2158.56
1376.73
2158.56
3758.90
3995.58
1376.73
1376.73
2747.61
1397.55
1397.55
1376.73
2158.56
1397.55
1376.73
1376.73
1397.55
1376.73
1958.56
1397.55
1376.73
2158.56
1376.73
2577.07
5341.07
4326.89
2977.07
2977.07
1376.73
2176.90
2158.56
4771.18
1376.73
4771.42
4145.23
1376.73
3945.23
2577.07
2158.56
1376.73
4945.40
6348.68
3384.22
3995.58
4579.89
3758.90
4145.23
1976.90
6331.90
3345.06
1376.73
1397.55
3545.06
4945.86
1376.73
1397.55
2158.56
4564.20
1397.55
2158.56
2577.07
4545.40
4161.55
4745.40
3361.38
1376.73
2995.58
4145.23
3177.24
4563.74
2158.56
3345.06
2158.56
1376.73
2176.90
6789.86
2158.56
2758.73
4766.22
4343.21
4145.23
6332.36
1376.73
5205.38
4145.23
1376.73
3995.58
2158.56
6348.22
5927.23
1376.73
1376.73
5163.74
1397.55
1376.73
1397.55
2997.89
3798.06
4361.55
7130.51
3982.37
1376.73
6330.34
1376.73
2197.72
5392.17
3361.38
5570.89
1376.73
3168.14
1976.90
2176.90
3777.24
4182.37
1376.73
1376.73
4207.69
1376.73
1376.73
5748.51
2176.90
2977.07
2176.90
1976.90
2158.56
8514.70
7730.39
1376.73
5553.01
6974.17
4745.40
1376.73
6389.86
3758.90
3177.24
3995.58
3995.58
1376.73
2758.73
4968.70
8751.38
2197.72
1976.90
4945.86
1397.55
2997.89
6008.20
3561.38
2197.72
3407.52
1376.73
3777.24
3177.24
1976.90
3998.23
2577.07
1997.72
2597.89
5203.07
7127.74
2176.90
2977.07
3177.24
2577.07
5566.85
6566.56
4207.69
5164.20
2176.90
4579.89
6332.82
3345.06
1376.73
1397.55
2158.56
3345.06
2176.90
2758.73
5161.72
1376.73
1376.73
3758.90
2577.07
5205.38
3995.58
1376.73
9157.90
5164.20
9133.50
6752.89
2577.07
5550.99
1397.55
2197.72
1397.55
5164.20
9740.19
4382.37
4745.86
2176.90
6131.90
2577.07
4402.90
2176.90
2176.90
9273.23
7555.54
3777.24
2995.58
7332.53
3158.90
3177.24
2977.07
2176.90
2158.56
1976.90
1376.73
1376.73
8740.02
4968.70
5929.88
6332.36
2158.56
1376.73
1376.73
2176.90
6789.86
1376.73
5552.55
4145.23
8733.04
1376.73
1976.90
1976.90
1376.73
5205.38
1376.73
1376.73
8916.55
3758.90
6332.36
5182.54
3582.20
4326.89
7532.24
3995.58
3777.24
3995.58
5163.74
5161.72
1376.73
5163.74
7539.63
4145.23
2176.90
6569.04
12117.69
4787.04
1376.73
6750.87
3177.24
4563.74
3382.20
4563.74
3961.55
5145.57
2176.90
4945.40
2995.58
1376.73
2176.90
2777.07
3526.96
2176.90
1376.73
2977.07
2176.90
6974.17
6215.18
2977.07
5553.01
2176.90
1376.73
6114.02
2158.56
2176.90
2176.90
1376.73
6389.86
1958.56
1397.55
2158.56
1376.73
9200.00
4579.89
10326.52
1376.73
1997.72
5164.20
3945.23
8123.53
1976.90
1376.73
4745.40
3995.58
3758.90
6976.19
1397.55
4564.20
7134.72
4745.40
4326.89
1376.73
4145.23
7146.08
1976.90
4145.23
2176.90
1976.90
6571.23
3377.24
9114.41
4145.23
6113.56
3777.24
1376.73
2176.90
2176.90
2158.56
2158.56
1376.73
8356.17
4579.89
6153.18
1397.55
1376.73
1976.90
4145.23
3345.06
5163.74
6332.36
2761.21
4579.89
4361.55
6415.18
9924.50
4968.70
4787.04
3984.39
3995.58
6930.05
7153.35
3984.39
4945.86
5566.85
1976.90
1376.73
1376.73
10299.18
1376.73
3998.23
5927.23
5966.56
6955.37
5771.35
9582.29
3382.20
1376.73
1376.73
3368.60
1376.73
3570.62
10943.01
2158.56
5313.39
3984.39
3758.90
5163.74
10153.74
3995.58
5163.74
5163.74
5164.20
12658.51
1397.55
1376.73
2758.73
1376.73
1376.73
1376.73
2158.56
1376.73
1397.55
4326.89
1376.73
1376.73
2997.89
1376.73
1376.73
2158.56
1376.73
4563.74
1376.73
3382.20
7171.69
4564.20
4787.04
2977.07
6113.56
1976.90
2977.07
3777.24
8755.88
5313.39
2176.90
4326.89
6348.22
1376.73
2158.56
7516.38
6138.88
2758.73
1376.73
5163.74
4943.38
7111.71
3345.06
1376.73
3758.90
2197.72
6948.39
2761.21
6164.54
3758.90
9682.40
7971.86
1376.73
1376.73
10314.87
3973.27
8935.52
1376.73
6331.90
6129.88
1397.55
2158.56
3361.38
4361.55
1376.73
1397.55
4166.51
7313.90
11501.54
12945.71
2176.90
2158.56
2761.21
11377.38
5145.57
3361.38
1376.73
10949.53
3361.38
2176.90
9673.40
12540.70
4579.89
2176.90
13363.88
6348.68
3561.38
9296.36
1376.73
1376.73
6348.22
11124.84
1376.73
6536.86
1376.73
5789.69
1376.73
6713.73
1376.73
2158.56
6415.18
2197.72
8123.53
3407.52
2197.72
1976.90
6939.51
4166.51
4361.55
10715.57
1376.73
2158.56
1376.73
3561.38
1376.73
8813.38
1976.90
1376.73
3158.90
5345.57
9961.01
1376.73
8139.85
2995.58
9971.91
1376.73
1376.73
1397.55
1397.55
6748.22
6389.86
1976.90
2758.73
1376.73
1976.90
1976.90
4145.23
4750.36
1976.90
8815.86
1976.90
1376.73
8116.55
1376.73
7957.56
4968.70
3384.22
1397.55
2997.89
2997.89
2761.21
4579.89
7914.36
1376.73
1376.73
5782.71
7751.50
6145.74
3961.55
2176.90
8514.24
7756.00
4145.23
3177.24
4145.23
2176.90
1976.90
5552.55
2977.07
4145.23
6332.36
1376.73
1376.73
1976.90
2158.56
1376.73
7523.36
1376.73
4984.56
3777.24
6348.22
4579.89
9574.68
3758.90
1376.73
1376.73
4579.89
14319.12
1976.90
1376.73
1397.55
1376.73
6148.22
2197.72
3984.39
1376.73
5329.71
3777.24
2597.89
10305.70
4607.86
6145.74
5927.86
1976.90
2176.90
8347.07
3345.06
1397.55
10563.66
1958.56
5313.39
4579.89
3995.58
7346.08
1976.90
5163.74
1376.73
4579.89
3758.90
1376.73
5392.17
9073.52
3982.37
3358.90
11156.39
3545.06
4961.72
1376.73
1976.90
8944.52
2197.72
1376.73
1376.73
1376.73
1976.90
7555.54
2777.07
1997.72
1976.90
3777.24
3526.96
2176.90
3345.06
3345.06
6755.83
17896.04
3345.06
2797.89
2158.56
12152.81
1376.73
10163.66
4343.21
6348.68
3345.06
1376.73
3358.90
1376.73
6789.40
5387.21
3995.58
6415.18
11174.90
6348.68
1397.55
9744.69
1376.73
2158.56
1397.55
3582.20
6205.55
1376.73
2176.90
3977.41
2176.90
6513.73
1376.73
2577.07
3777.24
2176.90
4545.40
3382.20
4402.90
2977.07
1376.73
1376.73
2977.07
1376.73
1376.73
4968.70
5164.20
1376.73
9160.84
1376.73
4968.70
9332.75
5536.93
3758.90
10432.81
5745.57
2197.72
1376.73
1397.55
6946.37
1397.55
5007.86
2977.07
2777.07
7313.90
14139.48
7748.56
1376.73
1376.73
5164.20
2176.90
4970.72
2176.90
15634.16
6348.68
6348.22
5164.20
4745.40
13750.50
8700.86
1376.73
7307.21
4770.72
3995.58
7532.24
5163.74
1376.73
1397.55
5161.72
17519.80
3995.58
2761.21
4145.23
1376.73
8910.20
6313.56
3561.38
3345.06
4761.72
2977.07
2797.89
16157.70
2158.56
5529.71
1376.73
15270.67
2158.56
9200.00
5538.95
1376.73
7898.21
2176.90
6930.51
1397.55
1397.55
7590.20
1976.90
3995.58
4968.70
1376.73
3945.23
1376.73
4927.06
1376.73
5530.17
1376.73
10763.66
4752.38
1376.73
1376.73
6371.23
1376.73
4950.36
1376.73
5163.74
3961.55
10959.50
1376.73
6513.73
3777.24
2577.07
1376.73
3198.06
5345.57
4182.37
2158.56
1958.56
1976.90
3382.20
1376.73
3961.55
2176.90
4145.23
7572.32
2158.56
2176.90
1376.73
3345.06
9215.86
15152.86
1958.56
10322.02
5163.74
4927.06
1376.73
2758.73
5164.20
2758.73
7152.89
1376.73
